Lead ID,Cost Per Lead,Requested Loan Amount,Time in Business (Months),Annual Revenue Amount,SelfGradedCredit,State,Business Type,Creation Date,Create Time,Lead Status,Conversion Status,Funded Amount,Funded Revenue
507959870,60,50000,49,900000,Good,WY,A Corp,2/10/18,11:35:00 AM,Confirmed,Funded,50000.0,6000.0
507959999,60,5000,59,135000,Poor,GA,A Corp,2/10/18,11:44:00 AM,Failed,,,
507960075,60,44999,60,155000,Fair,GA,B Corp,2/10/18,11:47:00 AM,Failed,,,
507960212,60,75000,97,100000,Good,AK,A Corp,2/10/18,11:56:00 AM,Failed,,,
507960220,60,25000,385,550000,Good,OH,A Corp,2/10/18,9:29:00 AM,Activated,,,
507960722,25,74999,14,110000,Poor,MS,A Corp,2/10/18,12:23:00 PM,Failed,,,
507960856,60,50000,94,212863,Good,PA,B Corp,2/10/18,12:32:00 PM,Failed,,,
507960911,60,14999,35,125000,Poor,NC,A Corp,2/10/18,12:35:00 PM,Activated,,,
507961349,60,149999,61,615000,Fair,GA,B Corp,2/10/18,1:02:00 PM,Failed,,,
507961376,60,5000,64,250000,Poor,MO,A Corp,2/10/18,1:02:00 PM,Failed,,,
507962129,60,44999,79,187000,Fair,PA,A Corp,2/10/18,1:47:00 PM,Pending,,,
507962265,60,145000,85,225000,Poor,NJ,B Corp,2/10/18,1:53:00 PM,Failed,,,
507962494,60,74999,118,412000,Good,FL,A Corp,2/10/18,2:08:00 PM,Pending,,,
507962955,60,50000,48,325000,Poor,NY,A Corp,2/10/18,2:32:00 PM,Failed,,,
507963005,60,50000,20,200000,Fair,MN,B Corp,2/10/18,2:35:00 PM,Failed,,,
507963192,60,160000,142,180000,Poor,ID,A Corp,2/10/18,2:47:00 PM,Failed,,,
507963240,60,125000,96,1200000,Poor,NY,E Corp,2/10/18,2:50:00 PM,Failed,,,
507963423,60,74999,58,450000,Good,NY,A Corp,2/10/18,2:59:00 PM,Pending,,,
507963462,60,74999,47,320000,Good,CA,C Corp,2/10/18,3:02:00 PM,Open,,,
507963626,60,210000,57,200000,Good,CO,A Corp,2/10/18,3:14:00 PM,Activated,,,
507963860,60,44999,49,500000,Fair,TX,B Corp,2/10/18,3:26:00 PM,Failed,,,
507971274,60,100000,44,280000,Good,WI,A Corp,2/11/18,6:17:00 AM,Pending,,,
507971279,60,50000,67,120000,Poor,MI,B Corp,2/11/18,6:20:00 AM,Failed,,,
507971391,25,14999,16,120000,Fair,MD,A Corp,2/11/18,6:32:00 AM,Activated,,,
507971449,60,29999,41,120000,Fair,AR,B Corp,2/11/18,6:38:00 AM,Failed,,,
507971683,60,74999,34,107000,Good,TX,B Corp,2/11/18,7:08:00 AM,Failed,,,
507971825,60,44999,92,241000,Poor,WA,B Corp,2/11/18,7:23:00 AM,Failed,,,
507972086,60,20000,84,200000,Poor,VA,B Corp,2/11/18,7:50:00 AM,Failed,,,
507972558,60,149999,50,145000,Good,MA,B Corp,2/11/18,8:23:00 AM,Failed,,,
507972574,60,14999,37,117000,Poor,MI,B Corp,2/11/18,8:23:00 AM,Confirmed,Lost,0.0,0.0
507972954,60,44999,85,140000,Good,MD,A Corp,2/11/18,8:53:00 AM,Failed,,,
507973127,60,74999,16,303000,Good,FL,A Corp,2/11/18,9:05:00 AM,Failed,,,
507973204,60,50000,238,235000,Good,RI,C Corp,2/11/18,9:11:00 AM,Activated,,,
507973296,60,100000,98,306000,Good,AZ,B Corp,2/11/18,9:17:00 AM,Pending,,,
507973330,60,14999,142,103000,Good,TN,A Corp,2/11/18,9:17:00 AM,Pending,,,
507973962,60,250000,109,300000,Good,TX,E Corp,2/11/18,9:56:00 AM,Failed,,,
507974002,60,14999,337,150000,Poor,NE,B Corp,2/11/18,9:59:00 AM,Failed,,,
507974337,60,29999,690,1000000,Good,ID,B Corp,2/11/18,10:17:00 AM,Failed,,,
507974701,60,50000,193,100000,Good,NY,A Corp,2/11/18,10:38:00 AM,Activated,,,
507974854,60,8000,29,479000,Good,TX,C Corp,2/11/18,10:47:00 AM,Pending,,,
507975103,60,25000,109,200000,Fair,WV,A Corp,2/11/18,10:59:00 AM,Failed,,,
507975448,60,30000,71,300000,Fair,AL,A Corp,2/11/18,11:20:00 AM,Failed,,,
507975650,60,25000,22,280000,Poor,FL,A Corp,2/11/18,11:35:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
507976044,25,25000,12,100000,Good,NC,A Corp,2/11/18,11:56:00 AM,Activated,,,
507976311,60,74999,93,352000,Good,NY,C Corp,2/11/18,12:14:00 PM,Activated,,,
507976355,60,74999,30,160000,Fair,MA,A Corp,2/11/18,12:14:00 PM,Confirmed,Funded,7500.0,750.0
507976636,60,44999,98,185000,Fair,MA,B Corp,2/11/18,12:32:00 PM,Failed,,,
507976791,60,44999,58,218000,Fair,NY,B Corp,2/11/18,12:41:00 PM,Failed,,,
507976842,60,250000,217,1300000,Good,NY,B Corp,2/11/18,12:44:00 PM,Failed,,,
507976864,60,215000,90,110000,Good,IL,A Corp,2/11/18,12:44:00 PM,Failed,,,
507976902,60,5000,163,225000,Poor,FL,E Corp,2/11/18,12:47:00 PM,Activated,,,
507977237,60,5000,22,200000,Fair,KY,A Corp,2/11/18,1:05:00 PM,Failed,,,
507977368,60,29999,70,170000,Poor,TX,B Corp,2/11/18,1:14:00 PM,Failed,,,
507977392,60,40000,71,100000,Poor,NY,A Corp,2/11/18,1:14:00 PM,Failed,,,
507977488,60,29999,54,190000,Poor,NY,B Corp,2/11/18,1:20:00 PM,Failed,,,
507977560,60,44999,81,400000,Good,TN,B Corp,2/11/18,1:26:00 PM,Activated,,,
507977599,60,44999,215,1000000,Good,GA,C Corp,2/11/18,1:26:00 PM,Pending,,,
507977713,60,149999,42,562000,Fair,IL,B Corp,2/11/18,1:32:00 PM,Failed,,,
507977791,60,80000,113,800000,Poor,SC,D Corp,2/11/18,1:38:00 PM,Failed,,,
507977877,60,74999,57,165000,Fair,VA,B Corp,2/11/18,1:41:00 PM,Failed,,,
507978204,60,12000,13,300000,Good,NY,C Corp,2/11/18,2:05:00 PM,Failed,,,
507978275,60,29999,336,550000,Good,IL,E Corp,2/11/18,2:08:00 PM,Failed,,,
507978391,60,14999,86,100000,Poor,WA,A Corp,2/11/18,2:14:00 PM,Failed,,,
507978434,60,75000,404,3200000,Good,TX,A Corp,2/11/18,2:17:00 PM,Open,,,
507978578,60,25000,67,200000,Fair,MO,B Corp,2/11/18,2:23:00 PM,Pending,,,
507978706,60,20000,154,175000,Good,IA,B Corp,2/11/18,2:32:00 PM,Failed,,,
507978779,60,75000,135,3500000,Fair,NV,B Corp,2/11/18,2:35:00 PM,Failed,,,
507978795,60,10000,30,100000,Fair,TX,A Corp,2/11/18,2:35:00 PM,Failed,,,
507978840,60,29999,22,334000,Poor,CA,D Corp,2/11/18,2:38:00 PM,Pending,,,
507988308,60,30000,44,325000,Poor,OH,B Corp,2/12/18,6:11:00 AM,Open,,,
507988480,60,10000,60,180000,Poor,FL,A Corp,2/12/18,6:35:00 AM,Confirmed,Lost,0.0,0.0
507988654,60,15000,24,118000,Poor,GA,E Corp,2/12/18,6:50:00 AM,Activated,,,
507988968,60,14999,113,135000,Poor,TX,B Corp,2/12/18,7:14:00 AM,Activated,,,
507989003,60,20000,153,350000,Good,FL,E Corp,2/12/18,7:17:00 AM,Failed,,,
507989092,60,10000,187,120000,Fair,NC,B Corp,2/12/18,7:20:00 AM,Activated,,,
507989244,60,180000,59,200000,Fair,PA,B Corp,2/12/18,7:32:00 AM,Failed,,,
507989259,60,20000,61,180000,Poor,FL,B Corp,2/12/18,7:32:00 AM,Failed,,,
507989405,60,45000,169,900000,Fair,NY,C Corp,2/12/18,7:41:00 AM,Pending,,,
507989472,60,14999,193,250000,Fair,GA,A Corp,2/12/18,7:44:00 AM,Failed,,,
507989502,60,14999,34,300000,Poor,AR,A Corp,2/12/18,7:47:00 AM,Failed,,,
507989558,60,25000,165,750000,Fair,MA,B Corp,2/12/18,7:50:00 AM,Failed,,,
507989711,60,75000,30,150000,Poor,TX,B Corp,2/12/18,7:59:00 AM,Activated,,,
507989780,60,20000,89,800000,Good,GA,E Corp,2/12/18,8:02:00 AM,Failed,,,
507990075,60,44999,71,265000,Good,MO,B Corp,2/12/18,8:17:00 AM,Failed,,,
507990810,60,50000,34,695000,Good,IA,B Corp,2/12/18,8:53:00 AM,Pending,,,
507990861,60,50000,18,380000,Fair,NM,A Corp,2/12/18,8:56:00 AM,Activated,,,
507991166,60,14999,91,325000,Good,CA,B Corp,2/12/18,9:08:00 AM,Pending,,,
507991220,60,44999,67,192000,Good,GA,A Corp,2/12/18,9:11:00 AM,Failed,,,
507991402,60,30000,12,500000,Fair,TX,B Corp,2/12/18,9:20:00 AM,Confirmed,Funded,45000.0,9000.0
507991825,60,30000,85,128000,Fair,PA,C Corp,2/12/18,9:38:00 AM,Activated,,,
507991828,60,30000,52,120000,Fair,KS,A Corp,2/12/18,9:38:00 AM,Pending,,,
507991846,60,29999,68,150000,Good,TX,E Corp,2/12/18,9:38:00 AM,Activated,,,
507992048,25,74999,23,105000,Poor,MO,E Corp,2/12/18,9:47:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
507992157,60,10000,27,150000,Fair,VA,D Corp,2/12/18,9:53:00 AM,Failed,,,
507992535,60,40000,26,200000,Poor,TX,A Corp,2/12/18,10:08:00 AM,Activated,,,
507992679,60,29999,41,204000,Poor,CA,A Corp,2/12/18,10:14:00 AM,Confirmed,Lost,0.0,0.0
507992824,60,25000,83,130000,Fair,ME,B Corp,2/12/18,10:17:00 AM,Failed,,,
507992918,60,150000,24,180000,Fair,MO,A Corp,2/12/18,10:20:00 AM,Confirmed,Lost,0.0,0.0
507992925,60,20000,198,280000,Poor,KS,A Corp,2/12/18,10:20:00 AM,Pending,,,
507993191,60,29999,29,875000,Fair,OR,A Corp,2/12/18,10:26:00 AM,Failed,,,
507993328,60,30000,86,450000,Poor,MO,D Corp,2/12/18,10:29:00 AM,Failed,,,
507993383,60,250000,94,1200000,Good,FL,A Corp,2/12/18,10:32:00 AM,Failed,,,
507993626,60,100000,167,600000,Fair,CT,D Corp,2/12/18,10:38:00 AM,Failed,,,
507993696,60,14999,66,372000,Fair,PA,A Corp,2/12/18,10:38:00 AM,Activated,,,
507993834,25,40000,21,172000,Poor,NC,A Corp,2/12/18,10:41:00 AM,Open,,,
507993858,60,44999,61,120000,Poor,SC,A Corp,2/12/18,10:41:00 AM,Pending,,,
507994106,60,15000,68,269000,Poor,NV,A Corp,2/12/18,10:47:00 AM,Failed,,,
507994122,60,30000,412,320000,Poor,IL,B Corp,2/12/18,12:21:00 PM,Confirmed,Lost,0.0,0.0
507994546,60,14999,344,100000,Fair,MS,A Corp,2/12/18,10:00:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
507994562,60,55000,70,295000,Good,TX,C Corp,2/12/18,10:56:00 AM,Failed,,,
507994642,60,50000,25,170000,Fair,TN,B Corp,2/12/18,10:59:00 AM,Activated,,,
507994748,60,14999,46,110000,Fair,KY,E Corp,2/12/18,11:02:00 AM,Failed,,,
507995098,25,44999,12,180000,Poor,NC,A Corp,2/12/18,11:08:00 AM,Failed,,,
507995723,60,12000,85,100000,Poor,MD,A Corp,2/12/18,11:20:00 AM,Activated,,,
507995817,60,149999,18,500000,Good,SC,A Corp,2/12/18,11:23:00 AM,Pending,,,
507995885,60,10000,245,165000,Fair,CA,D Corp,2/12/18,11:23:00 AM,Failed,,,
507995955,60,14999,75,107865,Poor,CA,B Corp,2/12/18,11:26:00 AM,Activated,,,
507995984,60,29999,12,240000,Good,AZ,A Corp,2/12/18,11:26:00 AM,Failed,,,
508015081,60,29999,22,250000,Good,VA,A Corp,2/13/18,6:47:00 AM,Failed,,,
508015243,60,149999,152,450000,Fair,NJ,B Corp,2/13/18,7:02:00 AM,Failed,,,
508016448,60,149999,50,250000,Good,VA,A Corp,2/13/18,8:14:00 AM,Activated,,,
508016653,60,149999,153,380000,Fair,IN,E Corp,2/13/18,8:23:00 AM,Activated,,,
508016688,60,29999,69,110000,Poor,CA,B Corp,2/13/18,8:26:00 AM,Activated,,,
508016890,60,10000,294,140000,Fair,NE,E Corp,2/13/18,8:35:00 AM,Activated,,,
508017022,60,30000,49,100000,Poor,PA,A Corp,2/13/18,8:41:00 AM,Activated,,,
508017138,60,25000,64,325466,Fair,TX,B Corp,2/13/18,8:47:00 AM,Confirmed,Lost,0.0,0.0
508017210,60,10000,82,100000,Good,CA,B Corp,2/13/18,8:50:00 AM,Activated,,,
508017328,60,25000,73,270000,Good,TN,B Corp,2/13/18,8:56:00 AM,Failed,,,
508017354,60,25000,18,300000,Fair,NY,E Corp,2/13/18,8:56:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
508017414,60,100000,25,650000,Fair,CA,E Corp,2/13/18,8:59:00 AM,Failed,,,
508017768,60,29999,71,265000,Good,AL,B Corp,2/13/18,9:17:00 AM,Failed,,,
508018141,60,75000,68,825000,Poor,MO,A Corp,2/13/18,9:32:00 AM,Failed,,,
508018175,60,149999,32,850000,Poor,TX,A Corp,2/13/18,9:35:00 AM,Pending,,,
508018512,25,44999,23,100000,Fair,SC,A Corp,2/13/18,9:47:00 AM,Failed,,,
508018759,60,29999,18,255000,Good,AZ,B Corp,2/13/18,9:56:00 AM,Failed,,,
508019216,25,29999,13,100000,Fair,SC,A Corp,2/13/18,10:08:00 AM,Confirmed,Lost,0.0,0.0
508019264,60,149999,106,400000,Good,FL,B Corp,2/13/18,10:08:00 AM,Failed,,,
508019682,60,29999,24,174000,Good,SC,E Corp,2/13/18,10:20:00 AM,Failed,,,
508020488,60,150000,440,800000,Fair,PA,E Corp,2/13/18,10:35:00 AM,Activated,,,
508020569,60,14999,27,170000,Good,NV,A Corp,2/13/18,10:35:00 AM,Pending,,,
508020858,60,29999,27,120000,Good,AR,C Corp,2/13/18,10:41:00 AM,Activated,,,
508020868,60,29999,13,450000,Good,MO,A Corp,2/13/18,10:41:00 AM,Confirmed,Lost,0.0,0.0
508022097,60,29999,77,200000,Poor,NY,A Corp,2/13/18,11:05:00 AM,Failed,,,
508022219,60,29999,24,500000,Poor,DE,E Corp,2/13/18,11:05:00 AM,Activated,,,
508022504,60,14999,117,610000,Good,MA,E Corp,2/13/18,11:14:00 AM,Failed,,,
508023042,60,14999,251,100000,Good,NY,C Corp,2/13/18,2:52:00 PM,Failed,,,
508023168,60,25000,71,150000,Fair,NJ,A Corp,2/13/18,11:32:00 AM,Pending,,,
508023569,60,80000,161,560000,Fair,GA,E Corp,2/13/18,11:41:00 AM,Failed,,,
508023686,60,175000,269,100000,Good,TX,D Corp,2/13/18,11:44:00 AM,Activated,,,
508024589,60,14999,210,200000,Good,CA,D Corp,2/13/18,12:08:00 PM,Failed,,,
508025092,60,100000,67,625000,Fair,GA,B Corp,2/13/18,12:23:00 PM,Failed,,,
508026128,60,20000,156,240000,Poor,SC,A Corp,2/13/18,12:56:00 PM,Failed,,,
508027116,25,15000,13,120000,Fair,GA,C Corp,2/13/18,1:32:00 PM,Activated,,,
508027169,60,29999,132,185000,Good,FL,B Corp,2/13/18,1:35:00 PM,Failed,,,
508027350,60,45000,47,200000,Poor,MS,B Corp,2/13/18,1:41:00 PM,Failed,,,
508027551,25,29999,16,157400,Fair,MA,E Corp,2/13/18,1:47:00 PM,Confirmed,Funded,20395.0,4079.0
508027698,60,30000,18,600000,Good,OK,A Corp,2/13/18,1:53:00 PM,Confirmed,Declined/Not Eligible,0.0,0.0
508028201,60,74999,75,200000,Poor,CA,B Corp,2/13/18,2:11:00 PM,Failed,,,
508028211,60,100000,26,250000,Good,NC,A Corp,2/13/18,2:11:00 PM,Activated,,,
508028504,60,29999,72,190000,Poor,CA,B Corp,2/13/18,2:23:00 PM,Open,,,
508028619,60,125000,121,170400,Good,MN,A Corp,2/13/18,2:26:00 PM,Failed,,,
508028631,60,149999,91,700000,Good,FL,A Corp,2/13/18,2:26:00 PM,Activated,,,
508028921,60,44999,59,175000,Good,NY,A Corp,2/13/18,2:38:00 PM,Failed,,,
508029384,60,200000,27,1200000,Fair,IA,C Corp,2/13/18,2:53:00 PM,Confirmed,Declined/Not Eligible,0.0,0.0
508029638,60,50000,239,154856,Poor,TX,C Corp,2/13/18,3:05:00 PM,Activated,,,
508041781,25,74999,14,189000,Fair,NY,B Corp,2/14/18,6:50:00 AM,Failed,,,
508042085,60,14999,193,500000,Good,NJ,A Corp,2/14/18,7:14:00 AM,Confirmed,Lost,0.0,0.0
508042137,60,15000,23,300000,Poor,TX,B Corp,2/14/18,7:17:00 AM,Failed,,,
508042558,60,20000,95,190000,Fair,TX,E Corp,2/14/18,7:38:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
508042571,60,14999,20,250000,Good,LA,A Corp,2/14/18,7:38:00 AM,Failed,,,
508042643,60,5000,28,2000000,Poor,OH,E Corp,2/14/18,7:41:00 AM,Pending,,,
508042773,60,210000,103,780000,Fair,NY,C Corp,2/14/18,7:47:00 AM,Activated,,,
508042824,60,74999,193,600000,Poor,CT,A Corp,2/14/18,7:50:00 AM,Confirmed,Funded,17000.0,1700.0
508042928,60,29999,38,178843,Good,AZ,A Corp,2/14/18,7:56:00 AM,Failed,,,
508043230,60,74999,40,225000,Poor,NY,A Corp,2/14/18,8:11:00 AM,Failed,,,
508043390,60,29999,33,375000,Good,GA,C Corp,2/14/18,8:20:00 AM,Failed,,,
508043413,60,74999,55,575000,Fair,MA,B Corp,2/14/18,8:20:00 AM,Failed,,,
508043913,60,14999,80,110000,Poor,IN,A Corp,2/14/18,8:44:00 AM,Pending,,,
508043915,60,14999,15,500000,Poor,NC,E Corp,2/14/18,8:44:00 AM,Activated,,,
508043937,60,10000,221,200000,Poor,AR,B Corp,2/14/18,8:44:00 AM,Activated,,,
508044015,60,50000,284,750000,Poor,TN,B Corp,2/14/18,8:47:00 AM,Failed,,,
508044536,60,29999,117,550000,Good,FL,C Corp,2/14/18,9:11:00 AM,Activated,,,
508044691,60,74999,77,190000,Fair,PA,A Corp,2/14/18,9:20:00 AM,Failed,,,
508045032,60,15000,30,150000,Poor,TX,B Corp,2/14/18,9:35:00 AM,Failed,,,
508045175,60,44999,43,1600000,Good,TX,A Corp,2/14/18,9:41:00 AM,Pending,,,
508045550,60,14999,557,100000,Good,FL,A Corp,2/14/18,9:59:00 AM,Confirmed,Lost,0.0,0.0
508046393,60,44999,82,175000,Good,NJ,C Corp,2/14/18,10:29:00 AM,Failed,,,
508046625,60,74999,205,110000,Poor,FL,C Corp,2/14/18,10:38:00 AM,Failed,,,
508046665,60,74999,113,1245000,Good,CA,C Corp,2/14/18,10:38:00 AM,Failed,,,
508046691,60,149999,286,8000000,Good,NC,B Corp,2/14/18,10:41:00 AM,Failed,,,
508047019,60,74999,73,1200000,Poor,NY,C Corp,2/14/18,10:50:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
508047143,60,44999,116,250000,Fair,MI,A Corp,2/14/18,10:53:00 AM,Activated,,,
508047340,60,29999,65,300000,Good,NJ,E Corp,2/14/18,10:59:00 AM,Failed,,,
508048255,60,75000,40,4250000,Good,TX,A Corp,2/14/18,11:32:00 AM,Confirmed,Lost,0.0,0.0
508048777,60,14999,843,750000,Good,NM,C Corp,2/14/18,11:50:00 AM,Pending,,,
508048781,60,10000,93,350000,Poor,CA,A Corp,2/14/18,11:50:00 AM,Failed,,,
508048811,60,29999,56,250000,Good,GA,D Corp,2/14/18,11:53:00 AM,Failed,,,
508049149,60,74999,52,180000,Fair,FL,C Corp,2/14/18,12:05:00 PM,Activated,,,
508049221,60,250000,54,100000,Good,KY,A Corp,2/14/18,12:08:00 PM,Failed,,,
508049657,60,74999,342,1200000,Poor,MO,A Corp,2/14/18,12:23:00 PM,Failed,,,
508050298,60,100000,73,1500000,Good,CA,A Corp,2/14/18,12:50:00 PM,Confirmed,Declined/Not Eligible,0.0,0.0
508050381,60,29999,41,300000,Poor,IN,A Corp,2/14/18,12:53:00 PM,Pending,,,
508050850,60,5000,24,100000,Poor,IN,A Corp,2/14/18,1:17:00 PM,Activated,,,
508051152,60,149999,28,350000,Good,NC,C Corp,2/14/18,1:29:00 PM,Failed,,,
508051456,60,20000,30,260000,Poor,UT,A Corp,2/14/18,1:41:00 PM,Failed,,,
508051781,60,29999,34,560000,Poor,OH,B Corp,2/14/18,1:56:00 PM,Failed,,,
508051836,60,149999,68,190000,Poor,WA,B Corp,2/14/18,1:59:00 PM,Pending,,,
508052032,25,10000,13,120777,Good,CA,A Corp,2/14/18,2:08:00 PM,Activated,,,
508052153,60,29999,25,140000,Fair,TX,B Corp,2/14/18,2:17:00 PM,Failed,,,
508061896,60,50000,49,255000,Good,CA,B Corp,2/15/18,6:17:00 AM,Failed,,,
508062032,60,25000,102,200000,Poor,VA,C Corp,2/15/18,6:32:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
508062062,60,149999,58,137000,Poor,VA,A Corp,2/15/18,6:32:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
508062193,60,74999,76,385000,Fair,FL,B Corp,2/15/18,6:47:00 AM,Failed,,,
508062547,25,14999,17,175000,Fair,CT,A Corp,2/15/18,7:17:00 AM,Activated,,,
508062570,60,44999,26,281494,Fair,FL,E Corp,2/15/18,7:20:00 AM,Confirmed,Lost,0.0,0.0
508062630,60,29999,105,365000,Fair,NY,B Corp,2/15/18,7:23:00 AM,Failed,,,
508062651,60,44999,55,200000,Fair,TX,B Corp,2/15/18,7:23:00 AM,Failed,,,
508062681,60,10000,121,150000,Fair,CA,B Corp,2/15/18,7:26:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
508063031,60,14999,24,204000,Poor,FL,A Corp,2/15/18,7:47:00 AM,Pending,,,
508063426,60,44999,75,268000,Good,OH,B Corp,2/15/18,8:05:00 AM,Pending,,,
508063450,60,44999,16,480000,Poor,CA,A Corp,2/15/18,8:08:00 AM,Activated,,,
508063550,60,74999,37,583125,Good,OH,A Corp,2/15/18,8:11:00 AM,Failed,,,
508063801,25,100000,23,120000,Poor,MD,A Corp,2/15/18,8:26:00 AM,Activated,,,
508064025,60,44999,71,350000,Good,OH,B Corp,2/15/18,8:35:00 AM,Failed,,,
508064324,60,44999,73,160000,Good,WA,A Corp,2/15/18,8:47:00 AM,Activated,,,
508064494,60,60000,27,100000,Good,WI,A Corp,2/15/18,8:56:00 AM,Failed,,,
508064578,25,25000,21,125000,Good,FL,B Corp,2/15/18,8:59:00 AM,Pending,,,
508065511,25,14999,20,105000,Poor,NJ,B Corp,2/15/18,9:38:00 AM,Failed,,,
508065593,60,14999,66,500000,Fair,VA,A Corp,2/15/18,9:41:00 AM,Confirmed,Lost,0.0,0.0
508065740,60,30000,58,190000,Poor,CA,B Corp,2/15/18,9:50:00 AM,Failed,,,
508065935,60,74999,67,180000,Good,MN,B Corp,2/15/18,9:56:00 AM,Pending,,,
508066084,60,74999,25,240000,Good,GA,A Corp,2/15/18,10:02:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
508066462,60,44999,84,250000,Good,MO,B Corp,2/15/18,10:14:00 AM,Failed,,,
508066761,60,74999,59,265000,Good,PA,B Corp,2/15/18,10:26:00 AM,Failed,,,
508066996,60,44999,88,200000,Poor,NJ,A Corp,2/15/18,10:35:00 AM,Activated,,,
508067084,60,14999,172,155000,Poor,NJ,E Corp,2/15/18,10:38:00 AM,Failed,,,
508067500,60,50000,117,300000,Good,IN,A Corp,2/15/18,10:53:00 AM,Failed,,,
508067791,60,8000,32,300000,Fair,NE,A Corp,2/15/18,11:05:00 AM,Pending,,,
508067897,60,7500,246,300000,Poor,HI,B Corp,2/15/18,11:08:00 AM,Activated,,,
508068244,60,74999,349,400000,Poor,MO,E Corp,2/15/18,11:26:00 AM,Failed,,,
508068475,60,14999,97,900000,Poor,AZ,A Corp,2/15/18,11:35:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
508069163,25,29999,18,112000,Poor,AZ,A Corp,2/15/18,11:59:00 AM,Failed,,,
508069592,60,74999,71,180000,Poor,AZ,B Corp,2/15/18,12:14:00 PM,Pending,,,
508069614,60,149999,14,551000,Fair,TX,B Corp,2/15/18,12:17:00 PM,Activated,,,
508069647,60,44999,37,295000,Fair,OK,B Corp,2/15/18,12:17:00 PM,Activated,,,
508069835,60,20000,74,165000,Good,VA,B Corp,2/15/18,12:23:00 PM,Failed,,,
508070273,60,25000,46,175000,Fair,CA,A Corp,2/15/18,12:41:00 PM,Failed,,,
508070438,60,14999,133,100000,Fair,NY,E Corp,2/15/18,12:50:00 PM,Activated,,,
508070762,60,44999,117,125000,Poor,CA,B Corp,2/15/18,1:02:00 PM,Failed,,,
508070960,60,74999,45,450000,Good,VA,A Corp,2/15/18,1:11:00 PM,Failed,,,
508071084,60,25000,13,400000,Good,NC,B Corp,2/15/18,1:17:00 PM,Failed,,,
508071280,60,44999,79,210000,Fair,CT,B Corp,2/15/18,1:23:00 PM,Failed,,,
508071918,60,74999,47,2000000,Good,IL,C Corp,2/15/18,1:50:00 PM,Confirmed,Lost,0.0,0.0
508072598,60,44999,140,120000,Good,CA,B Corp,2/15/18,2:20:00 PM,Activated,,,
508072675,60,44999,349,1257258,Good,CA,E Corp,2/15/18,7:44:00 PM,Confirmed,Lost,0.0,0.0
508084083,60,20000,25,100000,Poor,VA,A Corp,2/16/18,7:17:00 AM,Activated,,,
508084101,60,15000,18,250000,Fair,MA,C Corp,2/16/18,7:17:00 AM,Failed,,,
508084304,60,50000,52,110000,Poor,FL,B Corp,2/16/18,7:32:00 AM,Failed,,,
508084487,60,74999,54,312000,Good,NJ,A Corp,2/16/18,7:44:00 AM,Failed,,,
508084692,60,80000,76,160000,Fair,MI,D Corp,2/16/18,7:56:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
508084853,60,74999,198,1500000,Good,FL,E Corp,2/16/18,8:08:00 AM,Confirmed,Lost,0.0,0.0
508085206,60,14999,40,198000,Good,PA,A Corp,2/16/18,8:29:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
508085293,60,14999,32,250000,Good,GA,B Corp,2/16/18,8:35:00 AM,Activated,,,
508085382,60,16500,66,750000,Fair,KS,C Corp,2/16/18,8:38:00 AM,Confirmed,Lost,0.0,0.0
508085567,60,149999,53,600000,Fair,TX,D Corp,2/16/18,8:47:00 AM,Failed,,,
508085885,60,29999,43,340000,Fair,AZ,B Corp,2/16/18,9:02:00 AM,Failed,,,
508086266,60,25000,193,250000,Fair,TX,B Corp,2/16/18,9:23:00 AM,Failed,,,
508086590,60,29999,36,100000,Fair,VA,A Corp,2/16/18,9:38:00 AM,Failed,,,
508086605,60,29999,229,660000,Good,CA,C Corp,2/16/18,9:38:00 AM,Failed,,,
508086622,60,29999,60,285000,Good,OK,B Corp,2/16/18,9:38:00 AM,Pending,,,
508087015,60,50000,109,275000,Poor,CA,B Corp,2/16/18,9:56:00 AM,Activated,,,
508087781,60,30000,277,400000,Poor,MA,B Corp,2/16/18,10:29:00 AM,Failed,,,
508088446,60,55000,55,175000,Good,VA,B Corp,2/16/18,10:59:00 AM,Pending,,,
508088893,60,74999,133,625000,Fair,FL,C Corp,2/16/18,11:20:00 AM,Failed,,,
508088929,25,10000,21,100000,Poor,CA,B Corp,2/16/18,11:20:00 AM,Activated,,,
508089643,60,149999,30,234909,Fair,NY,C Corp,2/16/18,11:59:00 AM,Activated,,,
508089905,60,30000,82,290000,Good,TX,B Corp,2/16/18,12:11:00 PM,Pending,,,
508089916,60,14999,60,220000,Good,WY,A Corp,2/16/18,12:11:00 PM,Failed,,,
508090000,60,44999,71,750000,Poor,CA,E Corp,2/16/18,11:22:00 AM,Confirmed,Lost,0.0,0.0
